#####################################################
# (C) Songrun (songruner@gmail.com)
#
# Running time: 0.001 (m)
# Repeat      : 3
#
#####################################################
*BONEANIMATION, BONEINDEX=0, NFRAMES=4
0 0.6589980474131651 -0.6608840194999092 0.362450558730304 -0.26228361884443874 -0.5884137186799285 -0.1540445256956861 0.796081285089852 -0.26670836503023154 -0.4713727420862798 -0.7369834466461536 -0.4899008883485141 -0.31410759200549365 0 0 0 1
1 0.019860381430840346 -0.5989958232344196 0.8012306494694595 -0.7983784489160424 0.9998806816072241 0.04295803644743525 0.007164548860471687 0.5999236437982065 -0.03845457132433394 0.7996394292681098 0.599722849322651 -0.2650123137366062 0 0 0 1
2 -0.12115334705756076 0.02060872620129134 0.9946422047001147 -0.7323498445231148 -0.944197710103199 0.31269490653323184 -0.1219942180532726 -0.27225593277004645 -0.31082841467585814 -0.9508596554507212 -0.019447796942622428 0.021140773148118686 0 0 0 1
3 0.9234694367566653 0.31851259719629693 -0.21600243698122049 -0.0580264339929023 -0.07278498348826822 -0.40704805953524115 -0.9107711936084183 0.016408398655129552 -0.37787944415328567 0.8567477874037477 -0.35282768004883586 -0.22447319528007115 0 0 0 1
#####################################################
*BONEANIMATION, BONEINDEX=1, NFRAMES=4
0 1.0008771222858477 0.0005953994845382393 0.0015397866256968568 -0.0006487259610213764 0.00019806098778846204 0.9990907340372108 0.0021537526979570343 -0.0003623302349673521 -0.001131417695717854 -0.002273866621011811 1.0000029593731101 0.0011091516407207291 0 0 0 1
1 0.7053547879282354 -0.13169875119778535 -0.6971614162974616 0.0003954919730776718 -0.4188707342422306 0.7157425275547645 -0.5593909234376984 0.0008179867074088604 0.5726480642505596 0.6858271407201033 0.4488311548895948 -8.365656530313209e-05 0 0 0 1
2 0.46507394078303654 -0.7041099781041882 0.536504343008636 9.726681815122595e-05 -0.8861844239128929 -0.387709149685029 0.25391129048213756 0.001381592470657611 0.029614791383611505 -0.5921781127087308 -0.8043316540665635 -0.0011274634396374328 0 0 0 1
3 1.0001145283385229 5.800311918656431e-05 -6.519795922329402e-05 -7.31324143848338e-05 -0.00020390209202108406 0.9992819083371215 0.003261660893633278 4.6839165849317695e-05 -0.0006034070820214177 -0.003126010525677847 0.9991969773546674 0.0005512454800518929 0 0 0 1
#####################################################
*BONEANIMATION, BONEINDEX=2, NFRAMES=4
0 0.9488032632708042 -0.08713050636622047 0.30409999614667316 0.000253986478100543 -0.2927780450122799 0.12056353035708567 0.9491913409489798 0.00024324731572629432 -0.11950416566353667 -0.9895998724447725 0.08891399755806187 0.00020887262765856285 0 0 0 1
1 0.9077030723519806 -0.26936259264327056 0.32436450802752326 0.0006533622033092212 0.33482100955644084 -0.0068024577539509135 -0.9433039181778327 -0.000547301566261052 0.256018479478636 0.9632973731609916 0.08390156429814949 0.0002277361038820272 0 0 0 1
2 0.6925586833067778 0.2425436255047465 0.6802269681384352 0.0006127429139431428 -0.6384317626713181 0.6449932494057058 0.42127743196831213 0.00015980945139010272 -0.33686717136410654 -0.7256467695781417 0.6014635258179114 3.9138337309507776e-05 0 0 0 1
3 0.9877628123076373 -0.15623612623371186 0.012596451001688092 5.2634220595829985e-05 -0.09082444827972913 -0.5085812023080696 0.8588209430803855 -1.6205384651747992e-05 -0.1269962863962397 -0.8493723931769533 -0.5165375106729869 0.00016146553345974812 0 0 0 1
#####################################################
*BONEANIMATION, BONEINDEX=3, NFRAMES=4
0 0.3214535990147112 -0.39939247130645195 -0.9120704004077572 0.6130048480496004 -0.4093637750267827 0.792677436137313 -0.5823390224686678 0.3817163035239959 0.8933069728984697 0.599917731566034 0.11332158528395843 -0.798557639409023 0 0 0 1
1 0.7613230084285902 -0.46761730441206334 0.45323332035221325 -0.060146268516720364 0.5001416708131246 -0.02449025569418964 -0.8665110748414462 -0.8610356183836622 0.4168859590237528 0.8848388245344198 0.21352416235970373 0.1547001529754891 0 0 0 1
2 0.2741787368061567 -0.8966647532953498 -0.5095104454304719 0.16059727031366836 0.2507626593930682 -0.4585198915819826 0.9138203958746793 -1.0336484900286078 -0.9629392780233385 -0.33735585960539727 0.02826796325012223 0.909303364873323 0 0 0 1
3 0.9134839556275792 -0.3858682249855766 0.14232409351570519 0.0784177282804028 0.05284397532849401 -0.22618001232947588 -1.0621125459071048 -0.04343251494014237 0.4225253682118249 0.9837039704578565 -0.18680461420537853 -0.3745114242238441 0 0 0 1
#####################################################
*VERTEXWEIGHTS, NVERTICES=420  #(vtx0Based bone0 w0 bone1 w1 ... )
44  0 7.481905692219293e-08 1 0.0002254535719178885 2 0.04804513129138044 3 0.9517293403176448
45  0 2.6670728126010346e-09 1 4.575998592321051e-05 2 0.048054020241610984 3 0.951900217105393
46  0 1.045830154033922e-06 1 0.002646685147245309 2 0.04792399384816637 3 0.9494282751744342
47  0 2.1205858441453174e-06 1 0.005325996863748073 2 0.04779022661480048 3 0.9468816559356072
48  0 2.130157245233688e-06 1 0.00535077550391741 2 0.04778830379210869 3 0.9468587905467285
49  0 3.517348049764113e-07 1 0.0009200844474567815 2 0.048008459126192615 3 0.9510711046915455
50  0 5.522245075106902e-07 1 0.00142155752315129 2 0.047982651383965014 3 0.9505952388683762
51  0 6.257930285080704e-11 1 4.575785997687487e-05 2 0.048050936726776294 3 0.9519033053506674
52  0 2.463312887002189e-10 1 4.5757874337415405e-05 2 0.04805095755871841 3 0.9519032843206128
53  0 1.4523683436462598e-07 1 0.0004061380221678512 2 0.048032964341330364 3 0.9515607523996673
54  0 9.45348244130173e-10 1 4.575785993635173e-05 2 0.0480509366844723 3 0.9519033045102432
55  0 9.497120867507647e-10 1 4.575785993615744e-05 2 0.048050936684263135 3 0.9519033045060885
56  0 7.319482242529318e-10 1 4.575785994614945e-05 2 0.04805093669469879 3 0.9519033047134069
57  0 1.0654865878478859e-10 1 4.575794492092666e-05 2 0.04805105993028974 3 0.9519031820182406
58  0 -1.379452108096757e-14 1 4.5757859979733695e-05 2 0.04805093672977584 3 0.9519033054102581
59  0 -1.379452108096757e-14 1 4.5757859979733695e-05 2 0.04805093672977584 3 0.9519033054102581
60  0 2.30103556458916e-07 1 0.0006120777240496145 2 0.048026057083458085 3 0.9513616350889358
61  0 1.4853586025875831e-06 1 0.003737518053394062 2 0.04787180125248963 3 0.9483891953355136
62  0 5.033406690918563e-06 1 0.012578268061697595 2 0.047432438587791115 3 0.9399842599438203
63  0 8.686944659053175e-06 1 0.021685832662660942 2 0.04697797641869278 3 0.9313275039739872
64  0 8.06170271827611e-06 1 0.02012278489764166 2 0.04705803170428047 3 0.9328111216953595
65  0 9.890327585665437e-06 1 0.02468199721090303 2 0.04683015680773689 3 0.9284779556537743
66  0 8.30178009347815e-06 1 0.020723681607006744 2 0.047026919821895996 3 0.9322410967910038
67  0 8.669146783796267e-06 1 0.021641511258729762 2 0.04698016703131541 3 0.931369652563171
68  0 7.186661993285881e-06 1 0.0179497075243982 2 0.04716264858976016 3 0.9348804572238483
69  0 7.78586742933296e-06 1 0.0194466944212993 2 0.047086426444887586 3 0.9334590932663838
70  0 8.630696640449242e-06 1 0.021556062831022738 2 0.04697960558568243 3 0.9314557008866543
71  0 7.498385179077749e-06 1 0.01873504258201035 2 0.04711962423861277 3 0.9341378347941978
72  0 4.510271939789368e-06 1 0.011286011297137022 2 0.04749143885165269 3 0.9412180395792704
73  0 4.7125162446481905e-06 1 0.011788876287669697 2 0.047465655444981825 3 0.9407407557511037
74  0 1.965972965284335e-06 1 0.004941762957392876 2 0.04780665948750862 3 0.9472496115821332
75  0 6.993015888578924e-10 1 4.5757859947620494e-05 2 0.04805093669626331 3 0.9519033047444874
76  0 6.582532852128509e-10 1 4.5758384686622744e-05 2 0.04805169777537638 3 0.9519025431816837
77  0 2.3301800489150537e-09 1 4.575971738488005e-05 2 0.04805363074814045 3 0.9519006072042945
78  0 2.5775362955116066e-09 1 4.575991455330053e-05 2 0.04805391672527537 3 0.951900320782635
79  0 6.98638031704224e-07 1 0.0017811329057867975 2 0.04796721656598435 3 0.9502509518901971
80  0 3.7994293164644866e-05 1 0.09474590105113348 2 0.04333115784313493 3 0.8618849468125669
81  0 2.621548934778062e-05 1 0.06529353964341932 2 0.044803900054840196 3 0.8898763448123927
82  0 2.47726557926764e-05 1 0.06177407891260529 2 0.0449823866877212 3 0.8932187617438808
83  0 3.13025263166955e-05 1 0.07804861626707668 2 0.044171766946378366 3 0.8777483142602283
84  0 3.739031503624535e-05 1 0.09321870899242385 2 0.04341738114354354 3 0.8633265195489963
85  0 3.821695594607988e-05 1 0.09527765233826208 2 0.04331543573039354 3 0.8613686949753983
86  0 4.9887653998770265e-05 1 0.12438208853798141 2 0.041857741023889394 3 0.8337102827841305
87  0 5.012214846461527e-05 1 0.12497126648465177 2 0.041826193969611125 3 0.8331524173972724
88  0 5.5458480765102625e-05 1 0.13828059963489586 2 0.04115887063773899 3 0.8205050712466
89  0 4.75454437669498e-05 1 0.11855727210851266 2 0.04214196495500913 3 0.8392532174927112
90  0 4.3227762294817396e-05 1 0.10779605928448417 2 0.04267804625880145 3 0.8494826666944195
91  0 4.4882011511260256e-05 1 0.111923452901049 2 0.04247038911652562 3 0.8455612759709139
92  0 3.917379782075736e-05 1 0.09769000909301846 2 0.043182471296260294 3 0.8590883458129004
93  0 3.26837118396206e-05 1 0.08151201032614477 2 0.04398875679656772 3 0.8744665491654477
94  0 2.309136680461732e-05 1 0.05760729932047291 2 0.04517900969828664 3 0.8971905996144356
95  0 2.0698746592689998e-05 1 0.051642443516588143 2 0.045476891773940764 3 0.9028599659628784
96  0 2.2898672501187045e-05 1 0.057121553601839306 2 0.04520575163047258 3 0.8976497960951869
97  0 1.5138051955049248e-05 1 0.037765541240087575 2 0.04617637667978386 3 0.9160429440281734
98  0 1.858058204734503e-05 1 0.04634584487283147 2 0.04574880868032355 3 0.9078867658647976
99  0 2.7683659101079838e-05 1 0.06904067730436127 2 0.04461513453790744 3 0.8863165044986302
100  0 0.000148090564445702 1 0.36541148934750406 2 0.02982161401382899 3 0.6046188060742212
101  0 0.00011860525139728573 1 0.29119883261639645 2 0.033524304058346444 3 0.6751582580738598
102  0 0.00012102663267660185 1 0.2985605241708268 2 0.03315703151272276 3 0.6681614176837738
103  0 0.00012971851007198554 1 0.32188335502335563 2 0.03199341368493769 3 0.6459935127816346
104  0 0.00015066267674485045 1 0.37561364792757823 2 0.02931266898576862 3 0.5949230204099082
105  0 0.00014871531845439545 1 0.3707593252770131 2 0.029554866468427976 3 0.5995370929361045
106  0 0.00014964788129639972 1 0.3730839929815834 2 0.02943888145741909 3 0.597327477679701
107  0 0.00015190644757417937 1 0.37871408657728634 2 0.029157978313113717 3 0.5919760286620257
108  0 0.00015444207932979737 1 0.38503484158383494 2 0.028842615890528445 3 0.5859681004463067
109  0 0.0001414750381106833 1 0.35271094812953635 2 0.030455356984998447 3 0.6166922198473545
110  0 0.0001314535824722407 1 0.3277221133819499 2 0.03170566338819791 3 0.64044076964738
111  0 0.00013438932016096583 1 0.3350477150315295 2 0.031336698700539595 3 0.6334811969477698
112  0 0.00012647380674729591 1 0.31530239235896884 2 0.032328231185726725 3 0.6522429026485572
113  0 0.00011757546400770202 1 0.2931198185924946 2 0.03343211641794275 3 0.6733304895255549
114  0 0.00010105831862444736 1 0.25195363810510385 2 0.03548245713788953 3 0.7124628464383822
115  0 9.844213310938876e-05 1 0.24542636797016693 2 0.035808123142389126 3 0.7186670667543346
116  0 0.00010778032416436378 1 0.2687150309545521 2 0.034647401313828374 3 0.6965297874074551
117  0 0.00010602938774961768 1 0.26434036721866006 2 0.03487029568461239 3 0.7006833077089779
118  0 0.00012024538256588668 1 0.29811927296936336 2 0.03318366791388974 3 0.668576813734181
119  0 0.00013682576873197405 1 0.33802837542437736 2 0.03118785742792947 3 0.6306469413789613
120  0 0.0002836350640368357 1 0.6879182254353938 2 0.013759484705549926 3 0.29803865479501934
121  0 0.00028677722186942756 1 0.6976270400453447 2 0.01324607182987092 3 0.28884011090291495
122  0 0.00028636592231590097 1 0.7005082175399324 2 0.013102395891202712 3 0.28610302064654886
123  0 0.00027297567616979546 1 0.6713009139399482 2 0.01455972067758407 3 0.3138663897062979
124  0 0.0002511458272160816 1 0.6244360114352898 2 0.016898103809787193 3 0.3584147389277069
125  0 0.0002633210102524486 1 0.6558545076990059 2 0.015330556382313024 3 0.3285516149084287
126  0 0.0002684104416585953 1 0.6687897165173795 2 0.014685182752270376 3 0.3162566902886915
127  0 0.00027006338587620693 1 0.6732525414198571 2 0.014462524911192376 3 0.3120148702830742
128  0 0.00027199341306860525 1 0.6780636615726127 2 0.01422248293754362 3 0.30744186207677493
129  0 0.00027235729976243794 1 0.6789707485880634 2 0.014177225502570806 3 0.3065796686096034
130  0 0.0002810146451497353 1 0.7005515475667133 2 0.013100491308604648 3 0.28606694647953224
131  0 0.00027550723838276614 1 0.6868228313132155 2 0.013785460305536734 3 0.2991162011428649
132  0 0.00026892743445527945 1 0.6704208721068476 2 0.01460380583310543 3 0.3147063946255916
133  0 0.0002611794099413034 1 0.651106803874747 2 0.015567445673811658 3 0.3330645710415
134  0 0.0002509825884363659 1 0.6256884400148163 2 0.016835648095313294 3 0.357224929301434
135  0 0.000247995222107833 1 0.6182416131493829 2 0.01720719379806926 3 0.36430319783043996
136  0 0.000259986830677017 1 0.648133974189378 2 0.015715769532360244 3 0.3358902694475846
137  0 0.00026151863340762027 1 0.6492374750228982 2 0.01566066019646102 3 0.3348403461472331
138  0 0.0002990659540687557 1 0.7380021759813988 2 0.011231816124327429 3 0.2504669419402048
139  0 0.00029877771052710944 1 0.7294481123650469 2 0.011658454723735875 3 0.25859465520069
140  0 0.00041145049385654664 1 0.9401463327747153 2 0.012280817154305873 3 0.04716139957712223
141  0 0.0004080171273700417 1 0.9327816751212914 2 0.01288100708718315 3 0.05392930066415533
142  0 0.00039407540110925066 1 0.9147056259921919 2 0.013104611125831361 3 0.07179568748086743
143  0 0.00037107063720009936 1 0.8768036624396748 2 0.015079535888735424 3 0.10774573103438961
144  0 0.00034969675539348044 1 0.8526386846009835 2 0.012193703336563333 3 0.13481791530705975
145  0 0.0003517008035601732 1 0.8601232908945204 2 0.012855899864844117 3 0.12666910843707524
146  0 0.00035298675522699163 1 0.8682396843578645 2 0.010172534171022235 3 0.12123479471588622
147  0 0.0003587009352149506 1 0.8834931150829073 2 0.008943229835449346 3 0.10720495414642825
148  0 0.0003610271354682615 1 0.89457798784112 2 0.005937598532797628 3 0.09912338649061406
149  0 0.00036470218102818697 1 0.9041936185406432 2 0.005246940006409212 3 0.09019473927191943
150  0 0.0003737967504039985 1 0.9286289213720123 2 0.002417534215036654 3 0.06857974766254715
151  0 0.00037347643267193753 1 0.9281722643397871 2 0.0022374287409433202 3 0.06921683048659766
152  0 0.0003647181386070564 1 0.9092053768055752 2 0.002690093025123824 3 0.08773981203069378
153  0 0.0003600829446631648 1 0.8971389300473802 2 0.0032921163064024705 3 0.0992088707015541
154  0 0.0003542446073495631 1 0.882410734071233 2 0.004345472126885824 3 0.11288954919453145
155  0 0.00034959066186190935 1 0.8696474079527673 2 0.005521439302101028 3 0.12448156208326974
156  0 0.00035448154771988705 1 0.881483717764499 2 0.0042542685090757315 3 0.11390753217870545
157  0 0.00035899955131457606 1 0.88803147436277 2 0.003746392851086411 3 0.10786313323482902
158  0 0.000384276524964422 1 0.9392417358806943 2 0.001191124378714159 3 0.05918286321562721
159  0 0.00039445969892526467 1 0.9388173259427001 2 0.0041103719582817055 3 0.05667784240009294
160  0 0.0004923619250596367 1 0.9176910351853527 2 0.07433248870195483 3 0.00748411418763284
161  0 0.000522416656074498 1 0.8957595448784278 2 0.10045967511325837 3 0.0032583633522391964
162  0 0.0005041094132881563 1 0.8820389029671319 2 0.10571621460500852 3 0.01174077301457127
163  0 0.00044053073642075224 1 0.8927608274060241 2 0.07664209502998462 3 0.030156546827570407
164  0 0.0004087635518424393 1 0.8981047391040744 2 0.05933465979696384 3 0.04215183754711929
165  0 0.00041992465741930163 1 0.901343231609272 2 0.07057886883190065 3 0.02765797490140809
166  0 0.000421062263748051 1 0.9097207054704554 2 0.06654290276134439 3 0.023315329504452087
167  0 0.00041783931896738347 1 0.9216153550823225 2 0.05028262991589244 3 0.02768417568281767
168  0 0.0004135214952796784 1 0.9330197920530975 2 0.04459267154757962 3 0.02197401490404316
169  0 0.00041538025564824554 1 0.9340037062003028 2 0.048540411696651464 3 0.017040501847397305
170  0 0.00042035885793428873 1 0.9468014394246822 2 0.04539718800698356 3 0.007381013710399953
171  0 0.00042283600330750293 1 0.947678675858634 2 0.04635727730002462 3 0.005541210838033828
172  0 0.0004089937993632109 1 0.9595089318043146 2 0.026978078104957642 3 0.013103996291364661
173  0 0.0004090614668538217 1 0.963365571470016 2 0.022683051842399937 3 0.013542315220730183
174  0 0.0004101157388286536 1 0.9463124483293974 2 0.0361268904222746 3 0.01715054550949935
175  0 0.0004047334275286141 1 0.9363548449180832 2 0.03501874354854295 3 0.02822167810584522
176  0 0.00040777548018933185 1 0.9460157182457707 2 0.03186070196977145 3 0.021715804304268477
177  0 0.00040991195522810386 1 0.9562554911028692 2 0.026141860075949902 3 0.017192736865952657
178  0 0.0004154511142610007 1 0.9579469448976323 2 0.021647200194401084 3 0.01999040379370559
179  0 0.0004395126361614876 1 0.9449105936806036 2 0.04207915475596746 3 0.012570738927267372
180  0 0.000605061413816832 1 0.754017927787384 2 0.24392466608232574 3 0.0014523447164735137
181  0 0.0006715422681944361 1 0.7265619082006378 2 0.2718891664367512 3 0.0008773830944165673
182  0 0.0006535492013706734 1 0.7100402503285469 2 0.28837087963377805 3 0.0009353208363043763
183  0 0.0005347010713076528 1 0.7255221944103558 2 0.2726029080686281 3 0.0013401964497083974
184  0 0.0005048107212973774 1 0.7466792564203747 2 0.24822779151081067 3 0.0045881413475173105
185  0 0.0005013633453777033 1 0.7540074911285867 2 0.24047511887213605 3 0.005016026653899663
186  0 0.0004990401765617714 1 0.7652138383947713 2 0.23202986540181936 3 0.002257256026847454
187  0 0.0004909047600598071 1 0.7858702601887131 2 0.21200654795490492 3 0.0016322870963221825
188  0 0.00048410014440936067 1 0.8027656614659979 2 0.19545496929839482 3 0.001295269091197676
189  0 0.0004770976627124779 1 0.8181440375458431 2 0.17945407637413244 3 0.0019247884173120011
190  0 0.00047859340221645397 1 0.8246279481344228 2 0.17388951302773464 3 0.0010039454356261523
191  0 0.00047765871274380034 1 0.8356010322862186 2 0.16290317241154725 3 0.0010181365894902095
192  0 0.0004691835489065155 1 0.8388443398355425 2 0.15966415725767025 3 0.0010223193578806633
193  0 0.0004683638715582972 1 0.8699210799280415 2 0.1285480436375227 3 0.0010625125628773713
194  0 0.00047358502060196317 1 0.8283919920501467 2 0.17012561626151 3 0.00100880666774128
195  0 0.0004784054910638713 1 0.8166616521820314 2 0.18172836493149055 3 0.0011315773954143071
